population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2017,63.61941586847,73.52137828328,55.62519354803
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2017,41.63914596727,47.0833272155,38.119604244289995
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2017,34.3531190602,38.24912630282,30.41737678872
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2017,30.80742730433,33.55433332335,28.15808869567
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2017,12.66195746994,13.5513051882,11.831404033330001
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2017,12.961555529980002,13.884048013040001,12.07314635656
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2017,14.38110544246,16.96210257861,11.984194623
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2017,12.890144957130001,14.279947807900001,11.67104520173
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2017,3.8743218740699996,4.84569604713,2.9948969773
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2017,1.12041066378,1.34772965729,0.91219804587
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2019,13.581661484709999,17.40358074852,10.71875978513
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2019,47.593878390280004,56.05790428161,41.341842840700004
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2019,32.67303977326,40.02848743028,27.12061424057
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2019,51.00549321611,57.26814308693,45.66268286
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2019,66.86505194697,78.6100095121,57.67340264878
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2019,81.70825899706,91.2181241823,74.36249389805
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2019,72.04347196005,79.33740380783,65.28651119663
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2019,49.99287086649001,55.11511368091,45.79937185876
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2019,60.54656618815,71.32384347702,52.23848743846
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2019,39.55168570925,44.68932644998,35.966059167670004
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2019,33.31066617053,37.52343074415,29.342997997350004
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2019,29.72672594946,32.73314682005,26.932956718800003
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2019,11.75653616137,12.77799749429,10.99592219265
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2019,11.98694005019,13.07412457525,11.20130110289
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2019,13.24368618639,15.676367904309998,11.05553116157
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2019,11.68565697677,13.00043769866,10.521959022059999
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2019,3.27188680475,4.05051423692,2.60046428345
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2019,0.95985884872,1.14739209914,0.78783267159
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,5665.528062107051,8196.70342653686,3976.17523598886
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,6545.701077215541,8533.851159187709,5156.390003943459
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,15569.33686876346,21190.433946270678,10686.34573115357
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,15053.49651376246,19851.50735604045,11668.5949546465
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,20217.3135044228,27516.886934256003,13945.924691154978
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,16284.46082224368,21076.27122505827,12351.19707973663
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,15175.50994660532,21482.96991858345,10489.756096410061
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,10209.06084068733,13207.886283190152,8110.575853998051
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,7311.85695894964,10234.84635573055,4933.67933916747
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,4578.51188091797,5610.4437649467,3863.1554286149
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,2924.86962703607,4383.55105955079,1871.93110190497
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,1711.15491303067,1987.18491510958,1463.59762090512
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,260.20677040775,361.88469013953,196.75749485501
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,362.09596755829,445.16819468785997,284.37134174045
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,689.90681485017,1120.16547788173,415.66268949047
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,372.99791997313,449.63926240925,314.05246668940003
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,0.00058905466,0.00111592435,0.00027480954999999996
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,393,Sexually transmitted infections excluding HIV,3,Rate,2023,0.00033062416,0.00047477318000000004,0.00020015354
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2021,13.24992454036,17.41903337294,10.01648282541
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2021,42.98430869154,52.141011759570006,36.7588120464
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2021,30.66033831152,38.20101379068,24.939951334299998
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2021,46.85565282027,53.49105010697001,41.225962484419995
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2021,63.93411273408999,77.82647971455,53.83080980191
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2021,78.6890438148,89.03875418294,69.80058006653
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2021,68.88785358428,77.34302361907,61.44117776939999
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2021,47.57146620598,53.49665151498,42.77533083499
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2021,58.19924186707,70.51422532089,48.80464720125
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2021,37.306237227560004,41.9235715843,33.33732845477
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2021,32.03167172605,36.33514459493,28.11947319301
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2021,28.368375411149998,31.724977908510002,25.32661762403
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2021,11.3098168899,12.172638124459999,10.63522894221
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2021,11.54291803804,12.435425082719998,10.865064158
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2021,12.36269979661,14.42742168819,10.33060675754
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2021,10.72393693604,12.01805988547,9.5962452426
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2021,2.75212661206,3.35971059947,2.2083108883700002
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2021,0.85566649826,1.00830029461,0.70439743932
1,All Population,6,Incidence,1,Global,1,Male,8,15-19 years,298,HIV/AIDS,3,Rate,2023,12.81968895765,16.82075978775,9.56245740011
1,All Population,6,Incidence,1,Global,2,Female,8,15-19 years,298,HIV/AIDS,3,Rate,2023,39.06224521109,48.605569930070004,33.056724839990004
1,All Population,6,Incidence,1,Global,1,Male,9,20-24 years,298,HIV/AIDS,3,Rate,2023,29.533991393189996,37.34991660129,23.77000190324
1,All Population,6,Incidence,1,Global,2,Female,9,20-24 years,298,HIV/AIDS,3,Rate,2023,43.810304394140005,50.356486380830006,38.39172846414
1,All Population,6,Incidence,1,Global,1,Male,10,25-29 years,298,HIV/AIDS,3,Rate,2023,61.53066392614,76.52871861902,51.151455757799994
1,All Population,6,Incidence,1,Global,2,Female,10,25-29 years,298,HIV/AIDS,3,Rate,2023,75.59172594678,86.06082528838,66.2422587206
1,All Population,6,Incidence,1,Global,1,Male,11,30-34 years,298,HIV/AIDS,3,Rate,2023,66.34708062692,75.34844033544,58.06960556245
1,All Population,6,Incidence,1,Global,2,Female,11,30-34 years,298,HIV/AIDS,3,Rate,2023,46.43019848793,53.21397083486,41.3900671787
1,All Population,6,Incidence,1,Global,1,Male,12,35-39 years,298,HIV/AIDS,3,Rate,2023,55.7746393206,68.63465245735999,45.9832434375
1,All Population,6,Incidence,1,Global,2,Female,12,35-39 years,298,HIV/AIDS,3,Rate,2023,35.59811838818,41.22123902463,31.36270761861
1,All Population,6,Incidence,1,Global,1,Male,13,40-44 years,298,HIV/AIDS,3,Rate,2023,31.298557316360004,35.92104146056,27.05243775604
1,All Population,6,Incidence,1,Global,2,Female,13,40-44 years,298,HIV/AIDS,3,Rate,2023,27.54384717878,31.40558573128,24.16783005485
1,All Population,6,Incidence,1,Global,1,Male,39,0-14 years,298,HIV/AIDS,3,Rate,2023,10.899730570920001,11.89263270748,10.12645864374
1,All Population,6,Incidence,1,Global,2,Female,39,0-14 years,298,HIV/AIDS,3,Rate,2023,11.10614856814,12.13620623569,10.32152940156
1,All Population,6,Incidence,1,Global,1,Male,41,50-74 years,298,HIV/AIDS,3,Rate,2023,11.977015644200002,14.042230846719999,9.95448913899
1,All Population,6,Incidence,1,Global,2,Female,41,50-74 years,298,HIV/AIDS,3,Rate,2023,10.16253490707,11.49716111671,8.91111947325
1,All Population,6,Incidence,1,Global,1,Male,234,75+ years,298,HIV/AIDS,3,Rate,2023,2.59343221748,3.1855677677,2.0686583094
1,All Population,6,Incidence,1,Global,2,Female,234,75+ years,298,HIV/AIDS,3,Rate,2023,0.82118885363,0.97354676304,0.6669443461400001
